1991, 01, 21, 19, -1.0064E+00
1991, 01, 21, 20, -1.4264E+00
1991, 01, 21, 21, -1.8449E+00
1991, 01, 21, 22, -2.2644E+00
1991, 01, 21, 23, -2.7349E+00
1991, 01, 21, 24, -3.2034E+00
1991, 01, 22, 01, -3.6714E+00
1991, 01, 22, 02, -3.8799E+00
1991, 01, 22, 03, -4.0879E+00
1991, 01, 22, 04, -4.2939E+00
1991, 01, 22, 05, -4.5709E+00
1991, 01, 22, 06, -4.8444E+00
1991, 01, 22, 07, -5.1189E+00
1991, 01, 22, 08, -5.0464E+00
1991, 01, 22, 09, -4.9724E+00
1991, 01, 22, 10, -4.8999E+00
1991, 01, 22, 11, -4.5344E+00
1991, 01, 22, 12, -4.1684E+00
1991, 01, 22, 13, -3.8014E+00
1991, 01, 22, 14, -3.7484E+00
1991, 01, 22, 15, -3.6954E+00
1991, 01, 22, 16, -3.6424E+00
1991, 01, 22, 17, -4.2059E+00
1991, 01, 22, 18, -4.7719E+00
1991, 01, 22, 19, -5.3369E+00
1991, 01, 22, 20, -5.7709E+00
1991, 01, 22, 21, -6.2059E+00
1991, 01, 22, 22, -6.6404E+00
1991, 01, 22, 23, -6.9159E+00
1991, 01, 22, 24, -7.1909E+00
1991, 01, 23, 01, -7.4684E+00
1991, 01, 23, 02, -7.6104E+00
1991, 01, 23, 03, -7.7494E+00
1991, 01, 23, 04, -7.8909E+00
1991, 01, 23, 05, -7.8224E+00
1991, 01, 23, 06, -7.7549E+00
1991, 01, 23, 07, -7.6859E+00
1991, 01, 23, 08, -5.9064E+00
1991, 01, 23, 09, -4.1284E+00
1991, 01, 23, 10, -2.3479E+00
1991, 01, 23, 11, -6.9643E-01
1991, 01, 23, 12, 9.5657E-01
1991, 01, 23, 13, 2.6106E+00
1991, 01, 23, 14, 2.9761E+00
1991, 01, 23, 15, 3.3426E+00
1991, 01, 23, 16, 3.7096E+00
1991, 01, 23, 17, 2.4701E+00
1991, 01, 23, 18, 1.2326E+00
1991, 01, 23, 19, -7.4263E-03
1991, 01, 23, 20, 7.6573E-02
1991, 01, 23, 21, 1.6207E-01
1991, 01, 23, 22, 2.4657E-01
1991, 01, 23, 23, 9.2573E-02
1991, 01, 23, 24, -6.0926E-02
1991, 01, 24, 01, -2.1493E-01
1991, 01, 24, 02, -1.2093E-01
1991, 01, 24, 03, -2.6427E-02
1991, 01, 24, 04, 6.7574E-02
1991, 01, 24, 05, 1.2257E-01
1991, 01, 24, 06, 1.7657E-01
1991, 01, 24, 07, 2.3057E-01
1991, 01, 24, 08, 1.7481E+00
1991, 01, 24, 09, 3.2681E+00
1991, 01, 24, 10, 4.7866E+00
1991, 01, 24, 11, 5.3591E+00
1991, 01, 24, 12, 5.9341E+00
1991, 01, 24, 13, 6.5101E+00
1991, 01, 24, 14, 6.2216E+00
1991, 01, 24, 15, 5.9336E+00
1991, 01, 24, 16, 5.6461E+00
1991, 01, 24, 17, 3.9366E+00
1991, 01, 24, 18, 2.2251E+00
1991, 01, 24, 19, 5.1707E-01
1991, 01, 24, 20, -1.4793E-01
1991, 01, 24, 21, -8.1443E-01
1991, 01, 24, 22, -1.4784E+00
1991, 01, 24, 23, -2.0059E+00
